restaurant_id,name,price,phone,website,address,add_name,add_num
522,Taqueria El Dorado,,+1 312-877-5373,http://www.jacksontavernchicago.com/,"216 W Jackson Blvd, Chicago, IL 60606-6909",W JACKSON BLVD,216
523,Moti,1,+1 773-538-4300,,"407 E Oakwood Blvd, Chicago, IL 60653-2303",E OAKWOOD BLVD,407
524,The Chow Brothers,2,+1 773-261-0419,https://locations.churchs.com/il/chicago/431-n-austin,"431 N Austin Blvd, Chicago, IL 60644",N AUSTIN BLVD,431
525,Homies Kitchen,,+1 312-939-3111,http://www.loumitchells.com,"565 W. Jackson Blvd, Chicago, IL 60661",W. JACKSON BLVD,565
526,Wingstop,,+1 773-722-7360,,"601 S Sacramento Blvd, Chicago, IL 60612-3348",S SACRAMENTO BLVD,601
527,LG's Bar,2,+1 312-559-0950,http://www.7-eleven.com/?yext=33726,"627 W Jackson Blvd, Chicago, IL 60661-5606",W JACKSON BLVD,627
528,Joong Boo Market,1,+1 312-207-0988,http://www.grill-n-griddle.com/,"651 W Washington Blvd, Chicago, IL 60661-2122",W WASHINGTON BLVD,651
529,Old Country Buffet,,+1 312-850-3450,,"901 W Washington Blvd, Chicago, IL 60607",W WASHINGTON BLVD,901
530,Subway,,+1 312-733-9920,http://nancyspizza.com/locations/west-loop/,"1000 W Washington Blvd, Chicago, IL 60607-2137",W WASHINGTON BLVD,1000
531,Thai Aree House,,,,"1951 W Garfield Blvd, Chicago, IL 60636-1147",W GARFIELD BLVD,1951
532,Hands On Thai & Sushi,,+1 800-643-0584,https://www.getreef.com/?utm_source=ExtendedNetwork&utm_medium=local-listing&y_source=1_MjQzMTk2ODgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"2504 W Warren Blvd, Chicago, IL 60612",W WARREN BLVD,2504
533,Michael's Pizzeria & Grill,2,+1 773-764-6800,,"2828 W Pratt Blvd, Chicago, IL 60645-4314",W PRATT BLVD,2828
534,Trench,2,+1 773-904-7620,http://www.minimott.com/,"3057 W Logan Blvd, Chicago, IL 60647-1707",W LOGAN BLVD,3057
535,Coal Fire Pizza,2,+1 773-661-2485,http://billy-sunday.com/,"3142 W Logan Blvd, Chicago, IL 60647-1636",W LOGAN BLVD,3142
536,The Tavern on Little Fort,,+1 773-651-0900,,"6859 S Loomis Blvd, Chicago, IL 60636-3403",S LOOMIS BLVD,6859
537,Owl's Beef,,+1 312-427-0231,https://www.bonivinopizza.com/,"111 W van Buren St, Chicago, IL 60605-1068",W VAN BUREN ST,111
538,Bahn Mi Baget,,+1 312-285-2747,http://aromadesigrillil.com/,"560 W Van Buren St, Chicago, IL 60607-3815",W VAN BUREN ST,560
539,Game Room,2,+1 773-722-8948,,"3159 W Van Buren St, Chicago, IL 60612-2740",W VAN BUREN ST,3159
540,Wells Street Popcorn,,+1 312-226-1826,http://www.tangsgardenrestaurant.com/,"1826 S Canal Chicago, Chicago, IL 60616",S CANAL ST,1826
541,Capriotti's Sandwich Shop,,+1 312-274-4444,http://www.hyatt.com/en-US/hotel/illinois/hyatt-centric-chicago-magnificent-mile/chimm/dining,"633 N Saint Clair St Level 2, Chicago, IL 60611-3234",N SAINT CLAIR ST,633
542,Pizza Time,,+1 312-337-9400,https://www.thecapitalgrille.com/locations/il/chicago/chicago-downtown/8008,"633 N Saint Clair St, Chicago, IL 60611",N SAINT CLAIR ST,633
543,The Dawson,2,+1 312-584-3192,http://tallboytaco.com,"676 N Saint Clair St, Chicago, IL 60611-2927",N SAINT CLAIR ST,676
544,Dog House Grill,,+1 872-465-3747,https://www.alohapokeco.com/?utm_source=google&utm_medium=gmb&utm_campaign=aloha,"5221 S Harper Ct, Chicago, IL 60615-4111",S HARPER CT,5221
545,Leadway Tavern & Liquors,,773-789-7609,http://www.snoballschance.com,"Montrose Beach, Chicago, IL 60640",N LAKE SHORE DR,4400
546,Belmont Snack Shop,,+1 312-372-7200,http://www.marriott.com/hotels/hotel-information/restaurant/CHISR&scid=d42e66eb-35c2-4d9c-9219-ae39f3a2ca9f,"1 W Wacker Dr Renaissance Chicago Downtown Hotel, Chicago, IL 60601-1631",W WACKER DR,1
547,American Active Food,,+1 312-559-1832,http://rittergutwinebar.com,"10 S Wacker Dr, Chicago, IL 60606-7453",S WACKER DR,10
548,Dunkin',,+1 312-827-5600,http://www.lyricopera.org/yourvisit/dine-at-lyric.aspx,"20 N Wacker Dr, Chicago, IL 60606-2806",N WACKER DR,20
549,Seedays,,+1 312-346-3500,http://www.catch35.com/,"35 W Wacker Dr, Chicago, IL 60601-1723",W WACKER DR,35
550,Sun Wah BBQ,2,+1 212-244-1111,http://www.seamless.com/menu/just-salad-illinois-center-111-e-wacker-dr--ll06-chicago/1224747,"111 E Wacker Dr Illinois Center, Chicago, IL 60601-3713",E WACKER DR,111
551,Pop's Place,,+1 312-332-8822,http://www.sushisaionline.com/,"123 N Wacker Dr, Chicago, IL 60606-1743",N WACKER DR,123
552,Captain Hooks Fish & Chicken,,+1 312-726-3886,,"155 N Wacker Dr, Chicago, IL 60606-1787",N WACKER DR,155
553,Dirk's Fish and Gourmet Shop,2,+1 312-877-5977,https://www.facebook.com/pages/Cafe-Michelle/1044035205689833,"200 N Lakefront Dr, Chicago, IL 60601-7384",N LAKEFRONT DR,200
554,Square Snack Shop,,+1 312-980-1409,http://www.thechowbrothers.com,"205 W Wacker Dr Wacker & Wells, Chicago, IL 60606-1216",W WACKER DR,205
555,Damm Donuts & Sweets,,+1 312-262-6766,https://order.kitchenunited.com/chicago-loop/menu/camile-thai,"205 W Wacker Dr Ste 100, Chicago, IL 60606",W WACKER DR,205
556,Wellness Grub,,+1 312-386-7149,http://www.argotea.com,"233 S Wacker Dr, Chicago, IL 60606-7147",S WACKER DR,233
557,Potbelly Sandwich Shop,1,+1 312-598-1600,http://order.sweetgreen.com/?utm_source=google_listing&utm_medium=yext&utm_campaign=visit_main_website_CTA&y_source=1_MTQ4OTA4MjktNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"233 South Wacker Dr, Chicago, IL 60606",SOUTH WACKER DR,233
558,El Maya Restaurant,2,+1 312-856-0997,,"303 E Wacker Dr, Chicago, IL 60601-5212",E WACKER DR,303
559,7-Eleven,,+1 312-435-0311,http://www.eatfreshii.com,"311 S Wacker Dr, Chicago, IL 60606-6627",S WACKER DR,311
560,Brothers,,+1 312-840-6605,http://www.etarestaurantandbar.com,"455 N Park Dr, Chicago, IL 60611-5886",N PARK DR,455
561,Curry Point,,+1 708-933-7628,http://theshackshrimp.com,"1055 River Oaks Dr, Chicago, IL 60409-5064",RIVER OAKS DR,1055
562,Joe's On Weed St,2,,,"2301 S King Dr, Chicago, IL 60616-2452",S KING DR,2301
563,La Biznaga,,,,"3457 S King Dr, Chicago, IL 60616-4108",S KING DR,3457
564,Micky's Chicken & Fish,,+1 773-966-5801,http://peachson47th.com/,"4652 S King Dr, Chicago, IL 60653-4108",S KING DR,4652
565,Yolanda's Restaurant,,+1 773-257-7236,,"1827 1/3 W Foster Ave, Chicago, IL 60640-1023",W FOSTER AVE,1827
566,Yummy Yummy Noodles,1,+1 773-274-8313,,"1123 1/2 W Granville Ave, Chicago, IL 60660-2012",W GRANVILLE AVE,1123
567,Bulerias Tapas Bar,2,+1 773-363-9586,,"6419 S Cottage Grove Ave, Chicago, IL 60637-3511",S COTTAGE GROVE AVE,6419
568,Cantonesia Dining and Cocktails,2,+1 773-993-0047,https://www.stackerzchicago.com,"5729 North Northwest Highway, Chicago, IL 60646",N NORTHWEST WAY,5729
569,Benihana,2,+1 773-774-6121,http://modaileys.com,"6070 N Northwest Hwy 6060 Plaza, Chicago, IL 60631-2518",N NORTHWEST WAY,6070
570,Joe's,,+1 312-226-9697,,"1836 S Blue Island Ave, Chicago, IL 60608-3013",S BLUE ISLAND AVE,1836
571,Fast & Fresh,,,,"2462 S Blue Island Ave, Chicago, IL 60608-4938",S BLUE ISLAND AVE,2462
572,Li Hing,,+1 773-752-9111,,"7042 S Stony Island Ave, Chicago, IL 60649-1906",S STONY ISLAND AVE,7042
573,Jade Palace,,+1 773-288-3232,https://www.subway.com/en-US?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=12485&utm_campaign=evergreen-2020&y_source=1_MjA3MTcwNDItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"7358 S Stoney Island, Chicago, IL 60649",S STONEY ISLAND AVE,7358
574,Dee's Restaurant,2,+1 773-287-9999,,"8100 S Stony Island Ave, Chicago, IL 60617-1734",S STONY ISLAND AVE,8100
575,Sara & Lee's,,+1 773-336-5941,,"8100 S Stony Island Ave, Chicago, IL 60617-1734",S STONY ISLAND AVE,8100
576,Toast It,,+1 312-567-1234,http://www.hyatt.com/en-US/hotel/illinois/hyatt-regency-mccormick-place/chimc/dining,"2233 S. Martin Luther King Jr. Drive Hyatt McCormick Place, Chicago, IL 60616",S. MARTIN LUTHER PL,2233
577,Market Creations Cafe,2,+1 312-733-0370,http://www.beatrixrestaurants.com/beatrix/fulton-market/,"834 W Fulton Market, Chicago, IL 60607-1317",W FULTON MARKET AVE,834
578,A.P. Deli,,+1 312-733-9420,http://www.swiftandsonschicago.com/,"1000 W Fulton Market, Chicago, IL 60607-1299",W FULTON MARKET AVE,1000
579,Seaside's,2,+1 773-728-3950,http://WWW.HELLASGYROS.COM,"1133 W Bryn Mawr Ave, Chicago, IL 60660-4401",W BRYN MAWR AVE,1133
580,The Grail Cafe,,+1 773-539-0407,,"3247 W Bryn Mawr Ave, Chicago, IL 60659-3636",W BRYN MAWR AVE,3247
581,Aroma On North Ave,,,,"801 W Irving Park Rd, Chicago, IL 60613-3009",W IRVING PKWY,801
582,Wingstop,,+1 773-549-2099,http://www.7-eleven.com/,"1415 W Irving Park Rd, Chicago, IL 60613-1920",W IRVING PKWY,1415
583,Four Points Midway Airport,,+1 773-472-9090,,"1513 W Irving Park Rd, Chicago, IL 60613-4968",W IRVING PKWY,1513
584,Nick's Pizza & Pub,2,+1 773-799-8704,https://www.facebook.com/maderoschicago/,"1800 W Irving Park Rd, Chicago, IL 60613-2406",W IRVING PKWY,1800
585,Watusi,2,+1 773-755-4022,http://www.sukursplace.com/icafe/,"1814 W Irving Park Rd, Chicago, IL 60613-2406",W IRVING PKWY,1814
586,Dill Pickle Food Co-op,,+1 773-472-1749,https://www.facebook.com/Resis-Bierstube-152134251537852/,"2034 W Irving Park Rd, Chicago, IL 60618-3910",W IRVING PKWY,2034
587,7-Eleven,,+1 773-799-6667,http://yolandasrestaurantchicago.WebStarts.com,"3058 S Central Park Ave, Chicago, IL 60623-4648",S CENTRAL PKWY,3058
588,Emerald City Restaurant,,+1 773-267-1987,http://goldennuggetpancake.com/,"3234 W Irving Park Rd, Chicago, IL 60618-3325",W IRVING PKWY,3234
589,the Albert,2,+1 773-427-9130,http://www.shokranchicago.com/,"4027 W Irving Park Rd, Chicago, IL 60641-2913",W IRVING PKWY,4027
590,La Pequena,,+1 773-283-6626,,"4202 W Irving Park Rd, Chicago, IL 60641-2935",W IRVING PKWY,4202
591,Ken Kee Restaurant,1,+1 773-427-0100,https://www.chicagos-pizza.com/,"4520 W Irving Park Rd Between Kolmar and Kilbourn, Chicago, IL 60641-2809",W IRVING PKWY,4520
592,Carvan Restaurant,,+1 773-205-8335,http://handson.us/,"5056 W Irving Park Rd, Chicago, IL 60641-2639",W IRVING PKWY,5056
593,Luckeys Cafe,,+1 773-777-1917,http://www.littlecaesars.com,"5608 W Irving Park Rd, Chicago, IL 60634-2739",W IRVING PKWY,5608
594,Pelago Ristorante,4,+1 773-545-9875,https://locations.dunkindonuts.com/en/il/chicago/6408-w.-irving-park-rd/330136?utm_source=yext&utm_medium=local&utm_campaign=localmaps&utm_content=330136,"6408 W. Irving Park Rd, Chicago, IL 60634",W. IRVING PKWY,6408
595,D-Benny Grill,,+1 773-685-7155,http://newenglandinn.net,"6859 W Irving Park Rd, Chicago, IL 60634-2306",W IRVING PKWY,6859
596,JJ's Fish & Chicken,,+1 773-589-9905,http://www.ElAnclaChicago.com,"7547 W Irving Park Rd, Chicago, IL 60634-2113",W IRVING PKWY,7547
597,Crazy Bird Chicken,,+1 773-975-3404,,"1804-06 W Irving Park Rd, Chicago, IL 60613-2406",W IRVING PKWY,1804-06
598,Subway,,+1 773-723-6000,https://restaurants.subway.com/united-states/il/chicago/6237-s-halsted-parkway?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=39821&utm_campaign=evergreen-2020&y_source=1_MTQ4OTQ5MzEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"6237 S. Halsted Parkway Unit C, Chicago, IL 60621",S. HALSTED PKWY,6237
599,My Soul Cafe,,+1 312-933-4805,http://drumbar.com/,"Raffaello Hotel 201 E Delaware Pl, Chicago, IL 60611",E DEKAWARE PL,201
600,The Works Southloop,,+1 312-923-2007,https://locations.houseofblues.com/restaurant-and-bar/il/chicago/329-n-dearborn-st.?y_source=1_MTU2MzYxNDUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"329 N Dearborn Pkwy, Chicago, IL 60654",N DEARBORN PKWY,329
601,Billy Goat Tavern,1,+1 312-642-5140,https://www.thezebralounge.net/,"1220 N State Pkwy, Chicago, IL 60610-8112",N STATE PKWY,1220
602,Lux Restaurant,,+1 773-788-1933,,"6452 W 63rd, Chicago, IL 60290-0001",W 63RD PL,6452
603,El Erradero,,+1 773-735-2860,,"3811 W 63rd, Chicago, IL 60290",W 63RD PL,3811
604,Jet's Pizza,,+1 312-201-0410,http://www.mortons.com/wacker/,"65 E Wacker Pl, Chicago, IL 60601-7296",E WACKER PL,65
605,7-Eleven,,+1 312-280-8800,http://www.adornrestaurant.com/,"120 E Delaware Pl, Chicago, IL 60611-1443",E DELAWARE PL,120
606,Smashburger,,+1 312-867-7581,http://www.millenniumhotels.com/en/chicago/millennium-knickerbocker-hotel-chicago/,"163 E Walton Pl, Chicago, IL 60611-7114",E WALTON PL,163
607,Kinzie Chophouse,4,+1 312-867-7575,https://www.millenniumhotels.com/en/chicago/millennium-knickerbocker-hotel-chicago/nix-restaurant/?cid=gplaces-nix-restaurant,"163 E Walton Pl, Chicago, IL 60611-7114",E WALTON PL,163
608,Halsted Street Deli,,+1 312-280-0700,http://www.pelagorestaurant.com,"201 E Delaware Pl, Chicago, IL 60611-1713",E DELAWARE PL,201
609,Mezza Mediterranean Grill,,+1 312-654-1230,,"213 W Institute Pl, Chicago, IL 60610-3121",W INSTITUTE PL,213
610,Doux Amour,,,,"324 W Institute Pl, Chicago, IL 60610-3007",W INSTITUTE PL,324
611,Freshii,,+1 312-285-2303,http://saucyporka.com,"400 S Financial Pl, Chicago, IL 60605-1085",S FINANCIAL PL,400
612,My Pi,2,,,"700 E 100th Pl, Chicago, IL 60628-1688",E 100TH PL,700
613,Domino's Pizza,,+1 312-808-9686,http://www.greatwallbedford.com,"2127 S China Pl, Chicago, IL 60616-1536",S CHINA PL,2127
614,Three Sons Restaurant,1,+1 312-326-2088,http://www.kenkee.com/,"2129 S China Pl Ste A, Chicago, IL 60616-1536",S CHINA PL,2129
615,Chill Cafe,,+1 312-808-1628,https://lee-wing-wah.business.site/,"2147 S China Pl, Chicago, IL 60616-1536",S CHINA PL,2147
616,Tasty Asian Restaurant,,+1 312-873-1736,http://joyyee.com/,"2159 S China Pl, Chicago, IL 60616-1536",S CHINA PL,2159
617,Just Salad,1,+1 312-526-3313,http://brownbagseafood.com/,"150 N Riverside Plaza, Chicago, IL 60606-1598",N RIVERSIDE PL,150
618,Subway,,+1 312-836-9269,http://www.arbys.com,"222 Merchandise Mart Plz, Chicago, IL 60654-1103",MERCHANDISE MART PL,222
619,Big Boss Spicy Fried Chicken,1,+1 773-274-5111,https://restaurants.subway.com/united-states/il/chicago/7138-n-sheridan?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=20863&utm_campaign=evergreen-2020&y_source=1_MTQ5MDU5NzItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"7138 N Sheridan, Chicago, IL 60626",N SHERIDAN RD,7138
620,Tarboush Mediterranean Grill,1,+1 312-794-4124,https://restaurants.subway.com/united-states/il/chicago/126-e-cermak-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=68870&utm_campaign=evergreen-2020&y_source=1_MTQ4OTkyNzQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"126 E Cermak Rd Space E, Chicago, IL 60616-2130",E CERMAK RD,126
621,Positanos Pizza,,+1 312-225-0100,,"204 W Cermak Rd, Chicago, IL 60616-1914",W CERMAK RD,204
622,Dhd Group Inc Istanbul Restaurant,,+1 312-326-6181,,"207 W Cermak Rd, Chicago, IL 60616-1913",W CERMAK RD,207
623,Chef's Village,,+1 312-326-4224,,"218 W Cermak Rd, Chicago, IL 60616-1914",W CERMAK RD,218
624,Taqueria Hernandez,2,+1 312-842-7818,,"228 W Cermak Rd Unit 1, Chicago, IL 60616-2476",W CERMAK RD,228
625,Cafe 10 Chicago Il,,+1 312-567-0694,,"350 E Cermak Rd, Chicago, IL 60616-5507",E CERMAK RD,350
626,Mr Salsa,,+1 773-952-6542,,"554 W Pershing Rd, Chicago, IL 60609-2740",W PERSHING RD,554
627,Iguana Cafe,1,+1 312-421-4442,http://www.maystcafe.com,"1146 W Cermak Rd, Chicago, IL 60608-4537",W CERMAK RD,1146
628,Kameya Sushi,,+1 773-974-1428,https://www.chicagothaifood.com/,"2128 W Cermak Rd, Chicago, IL 60608-4006",W CERMAK RD,2128
629,Dunkin',,+1 773-277-8394,,"2345 S Pulaski Rd, Chicago, IL 60623-3045",S PULASKI RD,2345
630,Subway,,+1 630-956-2800,http://chicagohopecafe.com/,"2431 W Roosevelt Rd, Chicago, IL 60608-1003",W ROOSEVELT RD,2431
631,Niu B,2,+1 773-890-1006,https://burgerking.com/store-locator/store/restaurant_3376,"2501 West Cermak Rd, Chicago, IL 60608",WEST CERMAK RD,2501
632,L'Ours Bakery Cafe,,+1 773-376-7833,http://www.hongkongexp.com,"2703 W Cermak Rd, Chicago, IL 60608-3509",W CERMAK RD,2703
633,Subway,,,,"2850 N Sheridan Rd, Chicago, IL 60657-6151",N SHERIDAN RD,2850
634,El Taconazo,,+1 773-522-2000,,"3125 W Cermak Rd, Chicago, IL 60623-3489",W CERMAK RD,3125
635,Madison Street Cafe,,+1 708-831-4476,http://www.labiznaga52.com/oc/profile,"3552 N Pulaski Rd, Chicago, IL 60641-3946",N PULASKI RD,3552
636,Shokran,2,+1 773-283-8700,http://www.bruddersbar.com/,"3600 N Pulaski Rd, Chicago, IL 60641-3016",N PULASKI RD,3600
637,Icon Restaurants,,,,"3913 N Sheridan Rd, Chicago, IL 60613-2925",N SHERIDAN RD,3913
638,Cheers on Demand,,+1 773-296-9709,,"3948 N Sheridan Rd, Chicago, IL 60613-2935",N SHERIDAN RD,3948
639,La Calavera,,+1 773-376-1190,https://locations.dunkindonuts.com/en/il/chicago/4113-s-pulaski-rd/350629?utm_source=yext&utm_medium=local&utm_campaign=localmaps&utm_content=350629,"4113 S Pulaski Rd, Chicago, IL 60632",S PULASKI RD,4113
640,Hai Yen,2,+1 773-767-2969,https://locations.pizzahut.com/il/chicago/4350-s-pulaski-rd,"4346 S Pulaski Rd, Chicago, IL 60632",S PULASKI RD,4346
641,Cousins,,+1 773-728-1188,https://www.facebook.com/Jakespupintheruf/,"4401 N Sheridan Rd, Chicago, IL 60640-5605",N SHERIDAN RD,4401
642,Daguan Noodle,,+1 773-927-8447,https://restaurants.subway.com/united-states/il/chicago/4406-s-pulaski-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=28329&utm_campaign=evergreen-2020&y_source=1_MTQ5MDQyNzgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"4406 S Pulaski Rd, Chicago, IL 60632",S PULASKI RD,4406
643,Hilltop,1,+1 773-299-7888,http://www.tasteofthaitown.com,"4461 N Pulaski Rd, Chicago, IL 60630-4413",N PULASKI RD,4461
644,Rosebud Prime,4,,,"4749 N Pulaski Rd, Chicago, IL 60630-4312",N PULASKI RD,4749
645,Ferro's,1,+1 773-282-1966,http://www.campero.com/,"4830 N Pulaski Rd Suite #120, Chicago, IL 60630-2844",N PULASKI RD,4830
646,Stretch Run,,+1 773-582-4040,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps,"5018 S Pulaski Rd, Chicago, IL 60632-4218",S PULASKI RD,5018
647,Big Delicious Planet,,+1 773-735-2719,,"5018 S Pulaski Rd, Chicago, IL 60632-4218",S PULASKI RD,5018
648,J C Bbq,,+1 773-728-8692,,"5026 N Sheridan Rd, Chicago, IL 60640-3118",N SHERIDAN RD,5026
649,Martini Bar,2,+1 872-888-6490,https://locations.tacobell.com/il/chicago/5350-s-pulaski.html,"5350 S Pulaski Rd, Chicago, IL 60632-4224",S PULASKI RD,5350
650,Camile Thai at Kitchen United MIX,,+1 773-767-0908,http://www.lasislasmarias.net,"5401 S Pulaski Rd, Chicago, IL 60632-4237",S PULASKI RD,5401
651,Silvana Bar,,+1 773-581-3650,,"5734 S Pulaski Rd, Chicago, IL 60629-4437",S PULASKI RD,5734
652,M Simpsons,,+1 773-761-3294,http://www.waterfrontcafechicago.com,"6219 N Sheridan Rd, Chicago, IL 60660-1729",N SHERIDAN RD,6219
653,Mixed Greens,,+1 773-463-3400,http://purebarandgrill.com,"6251 N McCormick Rd, Chicago, IL 60659-1312",N MCCORMICK RD,6251
654,Paleteria Las Delicias de Michoacan,,+1 773-478-8802,https://www.chicagobyg.com/,"6355 N Pulaski Rd, Chicago, IL 60646",N PULASKI RD,6355
655,Happy Fish and Chicken,,+1 773-274-6800,https://restaurants.subway.com/united-states/il/chicago/6449-n-sheridan-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=3634&utm_campaign=evergreen-2020&y_source=1_MTQ4OTM5NDEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"6449 N Sheridan Rd Granada Center, Chicago, IL 60626",N SHERIDAN RD,6449
656,Sibling's,,+1 708-352-4080,http://www.dominos.com,"6555 Willow Springs Rd, Chicago, IL 60525-4591",WILLOW SPRINGS RD,6555
657,Herb-N-Juice,,+1 773-767-5445,,"6651 S Pulaski Rd, Chicago, IL 60629-5147",S PULASKI RD,6651
658,Wilson Donuts,,+1 773-973-7788,,"6809 N Sheridan Rd, Chicago, IL 60626-3811",N SHERIDAN RD,6809
659,Mambo Cafe,,+1 773-284-8560,,"6828 S Pulaski Rd, Chicago, IL 60629-4121",S PULASKI RD,6828
660,Cosi,2,+1 773-284-7227,,"7025 S Pulaski Rd, Chicago, IL 60629-5823",S PULASKI RD,7025
661,Las Tablas,2,+1 773-625-6560,https://www.subway.com/en-US?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=23039&utm_campaign=evergreen-2020&y_source=1_MjA3MTE5OTQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"7213 W Irving Park Rd, Chicago, IL 60634",W IRVING PARK RD,7213
662,Burger King,,+1 773-767-4838,,"8355 S Pulaski Rd, Chicago, IL 60652-3147",S PULASKI RD,8355
663,Falafel Dream,,+1 773-937-4200,,"8513 S Pulaski Rd, Chicago, IL 60652-3630",S PULASKI RD,8513
664,Legee Rice and Noodles,,+1 773-779-8009,,"10643 S Pulaski Rd, Chicago, IL 60655-3827",S PULASKI RD,10643
665,Coleman's No 2 Hickory BBQ,,+1 773-881-7177,,"10659 S Pulaski Rd, Chicago, IL 60655-3827",S PULASKI RD,10659
666,Dunkin' Donuts,,+1 773-478-7575,http://beogradchicago.com/index.html,"2933-39 Irving Park Rd, Chicago, IL 60618-3536",IRVING PARK RD,2933-39
667,Cafe Beogard,,+1 773-579-1421,https://locations.wendys.com/united-states/il/chicago/4100-s.-pulaski-road,"4100 S. Pulaski Road, Chicago, IL 60632",S. PULASKI RD,4100
668,The Dog Stop,,+1 773-840-4287,https://sunrisechicagobreakfast.com/,"10643 South Pulaski Road, Chicago, IL 60655",SOUTH PULASKI RD,10643
669,Folklore,2,+1 312-419-1329,,"10 S La Salle St, Chicago, IL 60603-1002",S LA SALLE ST,10
670,La Cocina,,+1 312-604-9909,http://vol39.com/?cm_mmc=YextLocal-_-cp-_-US-_-VOL39,"39 S. La Salle St., Chicago, IL 60603",S. LA SALLE ST,39
671,Wendy's,,+1 312-629-6263,http://www.7-eleven.com/?yext=34724,"128 N La Salle St, Chicago, IL 60602-1001",N LA SALLE ST,128
672,Pizza Hut,,+1 312-423-3300,,"325 N La Salle Dr, Chicago, IL 60654-3378",N LA SALLE ST,325
673,Wingstop,,+1 312-447-0412,http://www.halstedstreetdeli.com/,"400 S La Salle St, Chicago, IL 60605-1023",S LA SALLE ST,400
674,Subway,,,,"544 N La Salle Dr, Chicago, IL 60654-7117",N LA SALLE ST,544
675,City Pizza,,+1 312-284-5353,http://www.centennialchicago.com/,"733 N La Salle Dr, Chicago, IL 60654-5023",N LA SALLE ST,733
676,Sabri Nihari,2,+1 312-380-0071,http://www.kanelabreakfastclub.com/,"500 N Lake Shore Dr, Chicago, IL 60611-3779",N LAKE SHORE DR,500
677,Quiznos,,+1 312-617-2523,http://locations.jambajuice.com/ll/US/IL/Chicago/2301-South-Lakeshore-Drive,"2301 S Lake Shore Dr, Chicago, IL 60616-1419",S LAKE SHORE DR,2301
678,La Unica Food Mart,,+1 312-791-7254,http://aubonpain.com,"2301 S Lake Shore Dr, Chicago, IL 60616-1419",S LAKE SHORE DR,2301
679,F and F Food Mart,,+1 773-353-2076,,"3660 N Lake Shore Dr, Chicago, IL 60613-5300",N LAKE SHORE DR,3660
680,Popeyes Louisiana Kitchen,,+1 773-288-5815,http://www.hydeparklakeshorecafe.com/,"4900 S Lake Shore Dr, Chicago, IL 60615-3277",S LAKE SHORE DR,4900
681,Tortuga's Latin Kitchen,,,,"813 10th St, Chicago, IL 60064-1282",NAN 10TH ST,813
682,3 Squares Diner,2,+1 312-443-3077,http://cafemodernochicago.goodbistro.space,"159 E Monroe, Chicago, IL 60603",E MONROE ST,159
683,Pizza Hut Express,,+1 312-207-8400,http://www.wholefoodsmarket.com/stores/westloop,"1 N Halsted St West Loop, Chicago, IL 60661-2176",N HALSTED ST,1
684,Hot Dog Station,1,+1 312-384-1900,http://rosebudrestaurants.com/rest10.php,"1 S Dearborn St, Chicago, IL 60603-2302",S DEARBORN ST,1
685,Golden Chef Chinese Kitchen,,+1 312-368-1900,http://www.atwoodrestaurant.com/,"1 W Washington St, Chicago, IL 60602-1603",W WASHINGTON ST,1
686,Mullen's On Clark,1,+1 312-527-4060,http://www.thevermilionrestaurant.com/,"10 W Hubbard St, Chicago, IL 60654-4638",W HUBBARD ST,10
687,White Castle,,+1 312-445-9514,http://www.westminsterhotdog.com/,"11 N Wells St, Chicago, IL 60606-3406",N WELLS ST,11
688,Little Caesars,,+1 312-266-0944,http://www.rushanddivision.com/bootleggers.html,"11 W Division St, Chicago, IL 60610-2481",W DIVISION ST,11
689,New Happy Chop Suey,,+1 312-324-4063,https://www.sofitel-chicago.com/,"20 E Chestnut St Sofitel Chicago Magnificent Mile, Chicago, IL 60611-2664",E CHESTNUT ST,20
690,Bella's Pizza II,,+1 312-280-8882,http://cchicago.net,"20 W Kinzie St At Dearborn, Chicago, IL 60654-6392",W KINZIE ST,20
691,Bacchanalia,2,+1 312-251-0945,,"36 N Wells St, Chicago, IL 60606-3410",N WELLS ST,36
692,Mama'z Beef,,+1 312-929-2657,https://woknbao.com/,"36 N Clinton St, Chicago, IL 60661",N CLINTON ST,36
693,Klay Oven Kitchen,,+1 312-877-5155,http://www.wokstation.co,"39 N Wells St, Chicago, IL 60606-3409",N WELLS ST,39
